#! res.bias res.work
60527.500000 214.358276 0.001222
60530.000000 215.763791 0.000074
60532.500000 220.296939 0.000136
60535.000000 221.996511 0.000668
60537.500000 221.295101 0.000117
60540.000000 218.057360 0.000213
60542.500000 216.482740 0.000178
60545.000000 215.576624 0.000387
60547.500000 213.623353 0.000889
60550.000000 212.798067 0.000227
60552.500000 215.482404 0.000251
60555.000000 216.910582 0.000398
60557.500000 219.303660 0.000085
60560.000000 219.484498 0.000186
60562.500000 221.959913 0.001794
60565.000000 222.868989 0.001029
60567.500000 224.980505 0.000654
60570.000000 226.241440 0.001670
60572.500000 228.366293 0.001683
60575.000000 229.124754 0.000091
60577.500000 230.807241 0.000882
60580.000000 232.985094 0.000697
60582.500000 235.949669 0.001343
60585.000000 239.245956 0.003894
60587.500000 238.822350 0.000206
60590.000000 240.343373 0.000070
60592.500000 241.783423 0.000298
60595.000000 243.487030 0.002713
60597.500000 245.837702 0.001161
60600.000000 243.703805 0.000726
60602.500000 246.213877 0.001996
60605.000000 248.011186 0.002728
60607.500000 250.478896 0.001918
60610.000000 251.371639 0.000825
60612.500000 253.001437 0.000740
60615.000000 253.335993 0.002225
60617.500000 254.311345 0.003008
60620.000000 252.197696 0.001246
60622.500000 254.910556 0.001636
60625.000000 256.173109 0.001117
60627.500000 257.502877 0.000399
60630.000000 258.371901 0.001038
60632.500000 256.091698 0.003389
60635.000000 257.741609 0.002811
60637.500000 263.103959 0.000362
60640.000000 265.766333 0.000924
60642.500000 267.627966 0.003047
60645.000000 262.331471 0.000342
60647.500000 262.476369 0.000522
60650.000000 262.809330 0.000747
60652.500000 264.103964 0.000122
60655.000000 266.487939 0.000295
60657.500000 266.002057 0.000242
60660.000000 267.082097 0.000471
60662.500000 267.780009 0.000664
60665.000000 264.123181 0.000982
60667.500000 262.108471 0.002067
60670.000000 260.985476 0.001732
60672.500000 264.728231 0.000895
60675.000000 265.496362 0.000718
60677.500000 267.398081 0.000716
60680.000000 269.942698 0.001258
60682.500000 271.026909 0.000584
60685.000000 271.327985 0.000655
60687.500000 270.623896 0.001791
60690.000000 268.711249 0.000300
60692.500000 269.199572 0.000244
60695.000000 268.725817 0.000737
60697.500000 266.979037 0.001501
60700.000000 265.821165 0.001353
60702.500000 262.168613 0.006467
60705.000000 263.670918 0.002123
60707.500000 262.692335 0.000979
60710.000000 263.971372 0.001856
60712.500000 264.131077 0.001349
60715.000000 261.719039 0.009340
60717.500000 257.573654 0.009792
60720.000000 259.111669 0.013133
60722.500000 260.257015 0.002266
60725.000000 261.366555 0.002510
60727.500000 259.442185 0.003599
60730.000000 259.724217 0.004854
60732.500000 262.386813 0.009910
60735.000000 265.434879 0.006140
60737.500000 266.717100 0.000864
60740.000000 266.318321 0.000892
60742.500000 266.005360 0.001521
60745.000000 267.286673 0.003956
60747.500000 263.838990 0.000078
60750.000000 265.928526 0.000288
60752.500000 265.728158 0.000324
60755.000000 262.549216 0.000126
60757.500000 261.599835 0.000089
60760.000000 259.708019 0.000831
60762.500000 259.956512 0.000576
60765.000000 259.115065 0.000473
60767.500000 262.109577 0.002080
60770.000000 262.310765 0.003738
60772.500000 262.959097 0.005253
60775.000000 263.256863 0.006956
60777.500000 263.965872 0.000712
60780.000000 263.897641 0.001509
60782.500000 264.560855 0.000614
60785.000000 261.409653 0.004702
60787.500000 260.286233 0.026130
60790.000000 260.510466 0.007564
60792.500000 261.779388 0.007615
60795.000000 259.429527 0.001873
60797.500000 257.701809 0.002041
60800.000000 255.617805 0.001808
60802.500000 253.884269 0.002690
60805.000000 253.025117 0.003859
60807.500000 253.105966 0.002362
60810.000000 258.261757 0.001541
60812.500000 258.277178 0.001370
60815.000000 260.804378 0.003223
60817.500000 262.114587 0.004394
60820.000000 260.199263 0.003127
60822.500000 262.010904 0.007323
60825.000000 263.979439 0.021824
60827.500000 264.973581 0.013843
60830.000000 266.511168 0.022832
60832.500000 264.703428 0.020688
60835.000000 265.084852 0.009384
60837.500000 266.104123 0.018166
60840.000000 264.807119 0.006257
60842.500000 265.606742 0.007157
60845.000000 265.499449 0.007105
60847.500000 264.977498 0.016173
60850.000000 265.427210 0.040198
60852.500000 264.122152 0.077317
60855.000000 262.688583 0.069783
60857.500000 263.629959 0.039864
60860.000000 266.411494 0.008667
60862.500000 266.698829 0.034233
60865.000000 265.391437 0.003894
60867.500000 264.294515 0.003624
60870.000000 265.201045 0.005781
60872.500000 267.698820 0.007373
60875.000000 268.416371 0.000897
60877.500000 268.081964 0.007596
60880.000000 265.727905 0.001120
60882.500000 263.322097 0.000544
60885.000000 264.960982 0.001729
60887.500000 261.642469 0.005028
60890.000000 260.070078 0.012015
60892.500000 263.812807 0.004024
60895.000000 265.521264 0.002292
60897.500000 266.193680 0.002239
60900.000000 265.363718 0.000633
60902.500000 264.524445 0.003761
60905.000000 262.777627 0.000245
60907.500000 262.070989 0.004279
60910.000000 263.718491 0.007568
60912.500000 263.760530 0.002255
60915.000000 262.532524 0.000349
60917.500000 266.174506 0.000601
60920.000000 267.407604 0.003433
60922.500000 264.813039 0.004212
60925.000000 264.921216 0.000880
60927.500000 268.686154 0.002274
60930.000000 271.936611 0.000170
60932.500000 271.472136 0.001082
60935.000000 268.543205 0.000782
60937.500000 266.747023 0.000434
60940.000000 268.473536 0.000593
60942.500000 271.289223 0.001028
60945.000000 272.496760 0.000826
60947.500000 272.748003 0.000207
60950.000000 273.393578 0.000327
60952.500000 270.913989 0.011808
60955.000000 268.659346 0.001902
60957.500000 269.443279 0.000516
60960.000000 268.226143 0.001341
60962.500000 269.062267 0.003877
60965.000000 264.960717 0.000772
60967.500000 270.744776 0.001664
60970.000000 271.587296 0.000985
60972.500000 269.349535 0.001612
60975.000000 275.199862 0.002038
60977.500000 275.767098 0.001379
60980.000000 275.414346 0.006415
60982.500000 274.503658 0.003414
60985.000000 271.350649 0.010806
60987.500000 269.898052 0.005824
60990.000000 273.079259 0.007597
60992.500000 269.556138 0.014346
60995.000000 268.817446 0.025311
60997.500000 264.253458 0.016628
61000.000000 262.029452 0.008394
61002.500000 263.545952 0.003823
61005.000000 264.182614 0.000476
61007.500000 262.789557 0.000498
61010.000000 259.726000 0.000338
61012.500000 260.280188 0.000443
61015.000000 258.511514 0.000490
61017.500000 259.676718 0.001866
61020.000000 262.697977 0.002277
61022.500000 265.323698 0.000554
61025.000000 265.178562 0.000310
61027.500000 266.328512 0.000719
61030.000000 268.714488 0.001193
61032.500000 268.511745 0.000736
61035.000000 266.345325 0.000645
61037.500000 265.823033 0.003870
61040.000000 265.809718 0.005339
61042.500000 262.733885 0.004632
61045.000000 261.059624 0.009975
61047.500000 262.651020 0.008625
61050.000000 263.497607 0.003393
61052.500000 264.055715 0.001695
61055.000000 264.506500 0.002031
61057.500000 263.565544 0.000466
61060.000000 262.364067 0.000247
61062.500000 262.497460 0.000532
61065.000000 258.882559 0.000313
61067.500000 254.056610 0.000217
61070.000000 255.352420 0.000299
61072.500000 255.182665 0.000350
61075.000000 257.247417 0.000239
61077.500000 255.896502 0.001136
61080.000000 256.446793 0.000781
61082.500000 256.690270 0.000673
61085.000000 254.316031 0.000631
61087.500000 256.818018 0.001468
61090.000000 256.951885 0.000536
61092.500000 258.929711 0.000337
61095.000000 262.326923 0.001990
61097.500000 262.843965 0.001865
61100.000000 265.534414 0.000922
61102.500000 267.227033 0.001215
61105.000000 266.031666 0.000800
61107.500000 262.365478 0.001834
61110.000000 261.510571 0.000619
61112.500000 263.142660 0.006077
61115.000000 265.689496 0.000458
61117.500000 267.844825 0.000100
61120.000000 267.993702 0.000161
61122.500000 266.901985 0.000225
61125.000000 266.459798 0.000651
61127.500000 264.573642 0.001360
61130.000000 263.802641 0.000908
61132.500000 264.067289 0.000831
61135.000000 265.459318 0.001073
61137.500000 265.524209 0.001672
61140.000000 265.461195 0.000518
61142.500000 262.181891 0.003309
61145.000000 259.701919 0.000301
61147.500000 258.879364 0.000267
61150.000000 258.808913 0.000303
61152.500000 259.746751 0.000250
61155.000000 259.641870 0.000889
61157.500000 262.266094 0.001916
61160.000000 262.757879 0.001297
61162.500000 260.854463 0.000442
61165.000000 263.149377 0.000280
61167.500000 266.574419 0.000422
61170.000000 265.528518 0.000313
61172.500000 266.996596 0.000746
61175.000000 265.344460 0.000627
61177.500000 262.848581 0.002002
61180.000000 262.775345 0.001958
61182.500000 262.752434 0.003357
61185.000000 263.925335 0.002022
61187.500000 261.218737 0.000968
61190.000000 264.030766 0.001545
61192.500000 263.921831 0.000998
61195.000000 262.449867 0.000543
61197.500000 259.694202 0.001394
61200.000000 259.390443 0.004680
61202.500000 263.539028 0.006074
61205.000000 264.102394 0.007361
61207.500000 264.826532 0.005927
61210.000000 264.087598 0.005276
61212.500000 265.503262 0.003073
61215.000000 265.277341 0.001111
61217.500000 263.238921 0.001108
61220.000000 263.063836 0.000335
61222.500000 264.627541 0.000531
61225.000000 264.375455 0.001072
61227.500000 262.880481 0.000359
61230.000000 263.334918 0.000467
61232.500000 263.825388 0.000379
61235.000000 266.010730 0.000411
61237.500000 265.751681 0.000525
61240.000000 264.922467 0.000445
61242.500000 262.373783 0.000250
61245.000000 261.851084 0.000166
61247.500000 262.128768 0.000459
61250.000000 260.106731 0.000701
61252.500000 259.567603 0.000671
61255.000000 262.090107 0.000307
61257.500000 260.770791 0.000288
61260.000000 260.895238 0.000318
61262.500000 262.899792 0.002897
61265.000000 261.964065 0.002559
61267.500000 263.645183 0.000475
61270.000000 265.271289 0.000112
61272.500000 263.532798 0.000164
61275.000000 261.517632 0.000129
61277.500000 260.521281 0.000097
61280.000000 261.298999 0.001017
61282.500000 265.972684 0.003124
61285.000000 264.062036 0.000833
61287.500000 263.262980 0.000799
61290.000000 262.712807 0.000314
61292.500000 260.215002 0.000340
61295.000000 260.678915 0.000061
61297.500000 261.847008 0.000399
61300.000000 259.549723 0.001154
61302.500000 259.193924 0.001014
61305.000000 256.938221 0.000131
61307.500000 256.711577 0.000430
61310.000000 256.217037 0.002589
61312.500000 254.374645 0.006301
61315.000000 251.988172 0.008032
61317.500000 246.214292 0.012758
61320.000000 245.924768 0.002701
61322.500000 248.340176 0.001129
61325.000000 246.760635 0.000243
61327.500000 248.272120 0.000561
61330.000000 249.463852 0.000343
61332.500000 250.199310 0.000426
61335.000000 249.331687 0.000319
61337.500000 248.827113 0.000204
61340.000000 250.753457 0.001266
61342.500000 250.008813 0.000795
61345.000000 252.321417 0.000775
61347.500000 251.954775 0.002344
61350.000000 250.531403 0.006381
61352.500000 253.850940 0.014870
61355.000000 253.049084 0.014844
61357.500000 254.413704 0.025833
61360.000000 252.015022 0.016561
61362.500000 251.829317 0.038881
61365.000000 251.673144 0.027478
61367.500000 252.129043 0.067526
61370.000000 251.657849 0.002272
61372.500000 248.923843 0.000375
61375.000000 249.512997 0.001581
61377.500000 251.853709 0.001266
61380.000000 255.958510 0.000626
61382.500000 259.639448 0.000375
61385.000000 259.456029 0.004299
61387.500000 261.136452 0.010458
61390.000000 262.069852 0.001123
61392.500000 260.972993 0.000186
61395.000000 259.001553 0.000592
61397.500000 258.356030 0.005384
61400.000000 259.274894 0.013312
61402.500000 259.199098 0.001558
61405.000000 260.188980 0.000988
61407.500000 261.063591 0.001180
61410.000000 260.391316 0.002524
61412.500000 256.930622 0.000586
61415.000000 257.645038 0.000054
61417.500000 258.579025 0.000333
61420.000000 257.079135 0.001888
61422.500000 253.443604 0.008687
61425.000000 254.836245 0.014705
61427.500000 256.163694 0.026196
61430.000000 257.621853 0.031860
61432.500000 256.469744 0.004962
61435.000000 256.440757 0.016121
61437.500000 257.762674 0.013766
61440.000000 259.073514 0.004468
61442.500000 260.760862 0.003095
61445.000000 259.525239 0.013409
61447.500000 260.643796 0.024990
61450.000000 260.823222 0.058648
61452.500000 261.233757 0.025023
61455.000000 263.851155 0.006240
61457.500000 263.233310 0.001146
61460.000000 260.818397 0.005345
61462.500000 262.136880 0.011519
61465.000000 260.506896 0.002925
61467.500000 259.965608 0.000798
61470.000000 260.268582 0.000317
61472.500000 259.154728 0.000687
61475.000000 258.424380 0.000608
61477.500000 257.170833 0.000223
61480.000000 257.487290 0.000059
61482.500000 258.716892 0.000120
61485.000000 260.494369 0.001387
61487.500000 261.497329 0.020290
61490.000000 259.787058 0.008457
61492.500000 255.493640 0.004421
61495.000000 252.147970 0.003632
61497.500000 250.718134 0.001586
61500.000000 250.054823 0.005717
61502.500000 252.287632 0.002514
61505.000000 249.909407 0.004905
61507.500000 249.590084 0.000334
61510.000000 250.813221 0.001140
61512.500000 249.097394 0.000636
61515.000000 246.564549 0.000140
61517.500000 247.785828 0.000032
61520.000000 248.618465 0.000051
61522.500000 249.171513 0.000050
61525.000000 250.288926 0.000068
61527.500000 249.596287 0.000141
61530.000000 247.879101 0.000161
61532.500000 247.592248 0.000222
61535.000000 245.550210 0.000046
61537.500000 248.078158 0.000030
61540.000000 251.761743 0.000077
61542.500000 252.093798 0.000180
61545.000000 251.890018 0.000442
61547.500000 252.574035 0.000451
61550.000000 254.245116 0.000942
61552.500000 253.369173 0.001141
61555.000000 250.666132 0.001312
61557.500000 251.983000 0.000387
61560.000000 251.018674 0.000059
61562.500000 252.051611 0.000016
61565.000000 254.490354 0.000015
61567.500000 254.083800 0.000035
61570.000000 255.325925 0.000501
61572.500000 253.695554 0.000163
61575.000000 253.758599 0.000303
61577.500000 253.788035 0.000064
61580.000000 252.966863 0.000277
61582.500000 253.989066 0.004737
61585.000000 254.417639 0.000590
61587.500000 252.917217 0.000057
61590.000000 255.049294 0.000661
61592.500000 254.096838 0.001651
61595.000000 254.646666 0.000455
61597.500000 254.954452 0.000298
61600.000000 254.802735 0.000082
61602.500000 255.323905 0.000057
61605.000000 257.372597 0.000368
61607.500000 254.522964 0.000210
61610.000000 255.304500 0.000417
61612.500000 257.181534 0.003217
61615.000000 258.400595 0.000282
61617.500000 255.992071 0.000271
61620.000000 256.791061 0.001046
61622.500000 256.545666 0.001893
61625.000000 258.361360 0.000655
61627.500000 258.256543 0.000654
61630.000000 258.806099 0.000459
61632.500000 260.890722 0.003475
61635.000000 260.628908 0.003406
61637.500000 260.175136 0.003266
61640.000000 258.680836 0.000757
61642.500000 260.339977 0.000121
61645.000000 261.993655 0.001293
61647.500000 262.971745 0.002568
61650.000000 260.793248 0.002595
61652.500000 258.980941 0.003372
61655.000000 262.271060 0.028305
61657.500000 261.749233 0.003186
61660.000000 259.519008 0.001230
61662.500000 257.798901 0.005615
61665.000000 255.626141 0.015591
61667.500000 257.374556 0.022692
61670.000000 259.687934 0.021687
61672.500000 263.690094 0.044872
61675.000000 261.541586 0.039912
61677.500000 262.120952 0.037273
61680.000000 261.348077 0.023262
61682.500000 260.505256 0.024813
61685.000000 260.319040 0.024202
61687.500000 255.523246 0.033845
61690.000000 253.228113 0.009207
61692.500000 253.755559 0.048955
61695.000000 254.596899 0.057165
61697.500000 253.370420 0.055332
61700.000000 251.401587 0.045902
61702.500000 249.483373 0.026928
61705.000000 249.082061 0.039407
61707.500000 249.168911 0.073129
61710.000000 247.876665 0.101944
61712.500000 249.274961 0.061339
61715.000000 252.415708 0.154464
61717.500000 252.245341 0.034777
61720.000000 253.482395 0.051607
61722.500000 253.898195 0.027032
61725.000000 253.647846 0.009326
61727.500000 253.478521 0.010578
61730.000000 251.606409 0.000975
61732.500000 252.858809 0.001016
61735.000000 253.413546 0.002317
61737.500000 252.782511 0.001588
61740.000000 249.764139 0.001125
61742.500000 247.058883 0.001783
61745.000000 246.734066 0.005735
61747.500000 248.773058 0.019492
61750.000000 247.850837 0.031646
61752.500000 244.319316 0.016666
61755.000000 241.880887 0.010304
61757.500000 243.244752 0.011279
61760.000000 246.439479 0.005701
61762.500000 245.073987 0.013872
61765.000000 244.896975 0.011518
61767.500000 244.619483 0.018399
61770.000000 243.708465 0.010660
61772.500000 245.946144 0.024175
61775.000000 244.206823 0.011257
61777.500000 244.953256 0.013453
61780.000000 248.415680 0.019960
61782.500000 249.170871 0.036242
61785.000000 248.901278 0.017338
61787.500000 252.516708 0.009802
61790.000000 250.071853 0.014423
61792.500000 249.851343 0.010096
61795.000000 248.400260 0.025776
61797.500000 246.496912 0.030928
61800.000000 246.751843 0.003170
61802.500000 247.046564 0.002567
61805.000000 248.085841 0.000747
61807.500000 250.625468 0.000251
61810.000000 248.781411 0.002610
61812.500000 249.897038 0.001697
61815.000000 248.546209 0.006881
61817.500000 250.051183 0.008163
61820.000000 252.081738 0.002887
61822.500000 251.971802 0.009217
61825.000000 249.736373 0.017862
61827.500000 250.985114 0.017674
61830.000000 252.709728 0.004822
61832.500000 253.241413 0.001207
61835.000000 252.176051 0.000427
61837.500000 251.376077 0.000417
61840.000000 251.883576 0.000397
61842.500000 250.748328 0.000389
61845.000000 251.500987 0.000535
61847.500000 256.112234 0.001604
61850.000000 255.551341 0.001730
61852.500000 254.105900 0.002847
61855.000000 251.112024 0.003609
61857.500000 250.107148 0.027926
61860.000000 251.288730 0.021954
61862.500000 255.471006 0.013636
61865.000000 262.355992 0.023825
61867.500000 263.530631 0.017577
61870.000000 262.528790 0.010431
61872.500000 263.334023 0.015701
61875.000000 260.953665 0.013081
61877.500000 257.612486 0.034983
61880.000000 254.105342 0.064509
61882.500000 252.930373 0.052969
61885.000000 254.141597 0.016186
61887.500000 257.397837 0.023100
61890.000000 255.660086 0.008805
61892.500000 257.127333 0.040953
61895.000000 255.625434 0.054819
61897.500000 255.944650 0.049877
61900.000000 258.042045 0.041055
61902.500000 259.567608 0.028761
61905.000000 259.728899 0.013765
61907.500000 259.096017 0.009572
61910.000000 258.608255 0.005043
61912.500000 260.644397 0.003524
61915.000000 257.914347 0.004221
61917.500000 257.012994 0.011752
61920.000000 258.709827 0.006857
61922.500000 260.763773 0.004218
61925.000000 261.421544 0.016835
61927.500000 262.145946 0.017530
61930.000000 257.865287 0.008483
61932.500000 257.469298 0.014263
61935.000000 255.505898 0.016767
61937.500000 255.056852 0.016216
61940.000000 256.194209 0.028096
61942.500000 255.074685 0.037958
61945.000000 254.096389 0.024378
61947.500000 256.569160 0.036855
61950.000000 258.077943 0.041566
61952.500000 260.114065 0.032394
61955.000000 259.705173 0.032340
61957.500000 258.719756 0.036825
61960.000000 256.332770 0.074831
61962.500000 254.957571 0.082284
61965.000000 256.678183 0.030116
61967.500000 256.224337 0.021412
61970.000000 256.590977 0.020956
61972.500000 258.465642 0.010764
61975.000000 256.336301 0.008894
61977.500000 254.651554 0.011807
61980.000000 256.702595 0.052752
61982.500000 260.115179 0.043835
61985.000000 260.809199 0.088444
61987.500000 257.913471 0.053672
61990.000000 253.033686 0.014252
61992.500000 252.982886 0.005180
61995.000000 252.457042 0.003376
61997.500000 250.151570 0.000736
62000.000000 249.248311 0.005360
62002.500000 251.436577 0.008287
62005.000000 253.689533 0.003946
62007.500000 254.818121 0.003390
62010.000000 251.395854 0.002437
62012.500000 251.799455 0.003197
62015.000000 252.600224 0.002558
62017.500000 253.895203 0.000369
62020.000000 255.159337 0.002989
62022.500000 255.405204 0.002243
62025.000000 253.686131 0.007919
62027.500000 254.980509 0.005382
62030.000000 255.291458 0.014309
62032.500000 252.477015 0.045849
62035.000000 250.246631 0.038500
62037.500000 248.744223 0.045051
62040.000000 246.571433 0.041373
62042.500000 249.296609 0.050530
62045.000000 250.489538 0.006593
62047.500000 247.859542 0.021726
62050.000000 244.325701 0.003521
62052.500000 244.812586 0.001330
62055.000000 245.090348 0.014259
62057.500000 244.485393 0.036627
62060.000000 248.560979 0.001644
62062.500000 249.596246 0.000723
62065.000000 254.289988 0.000089
62067.500000 252.929090 0.000560
62070.000000 250.923654 0.001154
62072.500000 250.812683 0.000741
62075.000000 251.987958 0.000175
62077.500000 253.710658 0.000456
62080.000000 256.254735 0.000500
62082.500000 257.636104 0.000312
62085.000000 258.356464 0.001035
62087.500000 257.319808 0.001086
62090.000000 259.257925 0.000930
62092.500000 260.381663 0.002262
62095.000000 257.032368 0.001166
62097.500000 256.166437 0.001470
62100.000000 253.694329 0.014268
62102.500000 249.743512 0.013334
62105.000000 244.813607 0.002043
62107.500000 247.858384 0.002808
62110.000000 251.045657 0.004040
62112.500000 253.528303 0.001078
62115.000000 252.550970 0.000568
62117.500000 250.993708 0.002094
62120.000000 251.482835 0.025549
62122.500000 250.512122 0.099290
62125.000000 251.131430 0.072231
62127.500000 249.980803 0.042583
62130.000000 250.501805 0.044295
62132.500000 248.864339 0.033990
62135.000000 248.739215 0.024410
62137.500000 248.253773 0.039424
62140.000000 245.097169 0.001861
62142.500000 249.022646 0.008011
62145.000000 247.585201 0.005573
62147.500000 248.588632 0.001028
62150.000000 248.338748 0.000867
62152.500000 250.026713 0.000144
62155.000000 252.701649 0.000206
62157.500000 252.066137 0.000229
62160.000000 249.906693 0.000094
62162.500000 253.206306 0.000282
62165.000000 253.822480 0.000303
62167.500000 253.847557 0.000685
62170.000000 256.316708 0.000236
62172.500000 256.213730 0.001387
62175.000000 254.918649 0.001086
62177.500000 253.914457 0.000267
62180.000000 254.029575 0.000651
62182.500000 254.482498 0.001924
62185.000000 251.941902 0.001207
62187.500000 247.920140 0.000839
62190.000000 245.771244 0.000068
62192.500000 247.820282 0.000102
62195.000000 248.526001 0.000015
62197.500000 247.864914 0.000305
62200.000000 249.931730 0.000144
62202.500000 248.171933 0.000115
62205.000000 247.946557 0.000049
62207.500000 244.290768 0.000092
62210.000000 244.883750 0.000361
62212.500000 244.067481 0.000791
62215.000000 245.957007 0.002197
62217.500000 246.164846 0.000693
62220.000000 244.465754 0.000812
62222.500000 244.280205 0.000128
62225.000000 245.527333 0.000095
62227.500000 250.503116 0.000815
62230.000000 251.723192 0.003218
62232.500000 250.685430 0.001234
62235.000000 252.127156 0.001216
62237.500000 253.813098 0.002513
62240.000000 253.539771 0.003613
62242.500000 254.468769 0.000897
62245.000000 255.963823 0.000585
62247.500000 254.271598 0.000468
62250.000000 254.263467 0.002038
62252.500000 254.872842 0.002099
62255.000000 257.249195 0.002403
62257.500000 253.383777 0.010724
62260.000000 254.731483 0.006397
62262.500000 257.666707 0.010534
62265.000000 257.977559 0.001146
62267.500000 255.180288 0.001077
62270.000000 251.561718 0.001181
62272.500000 251.521952 0.001182
62275.000000 250.115626 0.000082
62277.500000 252.708358 0.000033
62280.000000 254.657337 0.000591
62282.500000 255.401756 0.003229
62285.000000 255.100977 0.003907
62287.500000 256.546464 0.001118
62290.000000 256.225956 0.001893
62292.500000 255.860771 0.000425
62295.000000 255.012033 0.004831
62297.500000 252.332372 0.001526
62300.000000 250.363573 0.000872
62302.500000 250.750482 0.002416
62305.000000 252.237943 0.003503
62307.500000 253.027331 0.002477
62310.000000 255.460298 0.001854
62312.500000 254.629878 0.012656
62315.000000 257.594652 0.011215
62317.500000 256.457242 0.027174
62320.000000 255.689607 0.004586
62322.500000 255.546172 0.001694
62325.000000 253.806863 0.001896
62327.500000 254.985177 0.008285
62330.000000 253.107848 0.000563
62332.500000 250.502108 0.000620
62335.000000 249.336425 0.000347
62337.500000 248.793588 0.001226
62340.000000 248.815881 0.013126
62342.500000 247.661038 0.005703
62345.000000 247.079803 0.002637
62347.500000 249.414206 0.042078
62350.000000 252.192055 0.030458
62352.500000 253.689896 0.006312
62355.000000 256.620694 0.000329
62357.500000 258.541695 0.000730
62360.000000 256.217805 0.000535
62362.500000 255.229848 0.007411
62365.000000 255.758244 0.000199
62367.500000 258.202356 0.003699
62370.000000 255.232770 0.000413
62372.500000 254.559133 0.000880
62375.000000 253.597556 0.001391
62377.500000 253.778974 0.010154
62380.000000 252.858251 0.013530
62382.500000 249.998947 0.007964
62385.000000 250.885401 0.004246
62387.500000 254.128183 0.002444
62390.000000 251.222144 0.000309
62392.500000 251.326219 0.000212
62395.000000 251.758541 0.000479
62397.500000 251.175627 0.005610
62400.000000 252.121788 0.000887
62402.500000 249.546000 0.000375
62405.000000 247.569530 0.000183
62407.500000 247.693841 0.000435
62410.000000 247.159040 0.000104
62412.500000 244.756557 0.000128
62415.000000 243.082740 0.000638
62417.500000 243.743071 0.001470
62420.000000 241.590960 0.000675
62422.500000 240.531948 0.000029
62425.000000 244.330462 0.000127
62427.500000 240.137508 0.000061
62430.000000 240.630487 0.000051
62432.500000 243.550349 0.000192
62435.000000 246.515942 0.002042
62437.500000 245.968741 0.001453
62440.000000 245.105202 0.000247
62442.500000 244.572719 0.000024
62445.000000 243.185966 0.000021
62447.500000 242.101708 0.000265
62450.000000 241.575688 0.000918
62452.500000 242.656008 0.002642
62455.000000 240.715876 0.000632
62457.500000 242.341013 0.000541
62460.000000 243.963402 0.001027
62462.500000 244.468245 0.000107
62465.000000 243.467319 0.000169
62467.500000 242.956464 0.000410
62470.000000 240.572048 0.000675
62472.500000 241.105166 0.001761
62475.000000 241.518535 0.000417
62477.500000 243.868976 0.000468
62480.000000 243.082898 0.000628
62482.500000 245.265334 0.001240
62485.000000 249.701969 0.001388
62487.500000 247.070645 0.001600
62490.000000 244.394451 0.005103
62492.500000 243.711451 0.002153
62495.000000 245.582084 0.001071
62497.500000 247.944357 0.000522
62500.000000 249.743888 0.000105
62502.500000 252.052157 0.000147
62505.000000 251.364036 0.000210
62507.500000 249.243189 0.000201
62510.000000 248.674315 0.001328
62512.500000 244.908786 0.002607
62515.000000 245.208786 0.002774
62517.500000 244.040266 0.000734
62520.000000 240.818707 0.014859
62522.500000 238.957222 0.008898
62525.000000 241.386852 0.000782
62527.500000 242.862878 0.006086
62530.000000 245.760705 0.003650
62532.500000 246.000991 0.001057
62535.000000 245.508875 0.001859
62537.500000 244.913473 0.003305
62540.000000 249.677392 0.002636
62542.500000 254.469918 0.013372
62545.000000 255.092830 0.006100
62547.500000 254.320055 0.001156
62550.000000 251.342403 0.001425
62552.500000 248.157742 0.001070
62555.000000 247.008088 0.001061
62557.500000 245.265255 0.001843
62560.000000 241.260664 0.000181
62562.500000 240.600270 0.000532
62565.000000 242.058611 0.000324
62567.500000 243.020149 0.000126
62570.000000 243.404608 0.000212
62572.500000 242.286117 0.000564
62575.000000 244.142701 0.000106
62577.500000 241.386276 0.000696
62580.000000 241.181386 0.003820
62582.500000 245.854791 0.003450
62585.000000 245.954184 0.000189
62587.500000 245.832819 0.000172
62590.000000 243.891035 0.000388
62592.500000 240.970138 0.004457
62595.000000 241.232030 0.001549
62597.500000 244.508840 0.000518
62600.000000 249.098909 0.000793
62602.500000 246.874339 0.001613
62605.000000 246.625108 0.004118
62607.500000 247.446351 0.001144
62610.000000 248.761083 0.000233
62612.500000 245.217159 0.000219
62615.000000 244.960986 0.002996
62617.500000 245.296691 0.000967
62620.000000 247.325592 0.001132
62622.500000 244.687674 0.000091
62625.000000 240.440860 0.000194
62627.500000 237.321111 0.000595
62630.000000 237.457212 0.000211
62632.500000 236.042005 0.000108
62635.000000 236.673722 0.000163
62637.500000 234.371798 0.000427
62640.000000 235.199866 0.001517
62642.500000 236.459589 0.000307
62645.000000 236.586218 0.000382
62647.500000 237.961701 0.000771
62650.000000 236.175471 0.001206
62652.500000 239.717312 0.001789
62655.000000 238.919144 0.000319
62657.500000 236.115499 0.000162
62660.000000 232.451671 0.000493
62662.500000 234.038011 0.000496
62665.000000 235.265299 0.000730
62667.500000 237.358265 0.004640
62670.000000 237.928639 0.001026
62672.500000 241.410691 0.000159
62675.000000 242.166769 0.000581
62677.500000 241.119108 0.003070
62680.000000 243.201325 0.000379
62682.500000 244.480609 0.001199
62685.000000 246.786302 0.001312
62687.500000 248.370237 0.001304
62690.000000 247.697335 0.000203
62692.500000 246.320196 0.000113
62695.000000 246.607526 0.000310
62697.500000 245.409940 0.000382
62700.000000 241.747793 0.001796
62702.500000 240.288792 0.004818
62705.000000 241.511102 0.000256
62707.500000 242.929031 0.000947
62710.000000 239.792746 0.000198
