#! res.bias res.work
34602.500000 181.322921 9.470928
34605.000000 179.894963 10.204503
34607.500000 178.714862 9.485922
34610.000000 178.457185 10.055361
34612.500000 178.590180 9.473119
34615.000000 178.666059 9.575321
34617.500000 178.650464 8.443924
34620.000000 178.340697 9.164229
34622.500000 178.464070 8.150618
34625.000000 178.423137 8.377448
34627.500000 180.084562 8.539310
34630.000000 181.094145 8.783305
34632.500000 179.808040 9.193336
34635.000000 179.598084 8.197212
34637.500000 179.974452 8.649017
34640.000000 182.218217 8.517375
34642.500000 183.386597 8.401614
34645.000000 182.233545 8.762429
34647.500000 186.305274 9.294511
34650.000000 186.479232 9.056220
34652.500000 189.571697 9.287387
34655.000000 185.421412 8.947953
34657.500000 183.573004 9.258884
34660.000000 182.382435 9.173437
34662.500000 182.232455 9.436673
34665.000000 181.295379 8.855302
34667.500000 181.255675 9.294125
34670.000000 181.466391 9.673609
34672.500000 180.926939 9.439413
34675.000000 183.357865 9.951822
34677.500000 180.577954 10.223301
34680.000000 180.710025 10.053658
34682.500000 180.759658 9.883300
34685.000000 182.201022 10.118138
34687.500000 184.175714 9.967279
34690.000000 181.860525 9.892484
34692.500000 181.267073 10.559587
34695.000000 181.754748 9.970463
34697.500000 181.860161 9.597555
34700.000000 179.173982 8.922614
34702.500000 179.804205 9.454858
34705.000000 179.634466 9.712121
34707.500000 179.041456 8.344122
34710.000000 180.200953 9.136574
34712.500000 183.055415 10.474085
34715.000000 185.232666 10.362889
34717.500000 185.297747 10.150271
34720.000000 185.236043 9.149181
34722.500000 182.111387 9.435247
34725.000000 184.286499 9.480580
34727.500000 183.621508 9.704295
34730.000000 183.593062 9.885259
34732.500000 182.730480 10.037553
34735.000000 185.865381 9.208682
34737.500000 186.054616 9.050032
34740.000000 190.546169 9.838410
34742.500000 193.751897 10.135397
34745.000000 193.849783 10.368678
34747.500000 193.041037 9.527158
34750.000000 192.373672 9.785764
34752.500000 194.130705 10.170653
34755.000000 193.475218 9.065301
34757.500000 192.278370 8.130741
34760.000000 190.713920 8.531294
34762.500000 190.677930 8.731003
34765.000000 190.117950 8.258130
34767.500000 190.225835 8.271423
34770.000000 189.871987 8.367100
34772.500000 191.959427 8.644126
34775.000000 192.807939 8.539088
34777.500000 192.374130 9.867408
34780.000000 193.716763 10.049565
34782.500000 194.731762 9.805061
34785.000000 195.524445 9.812889
34787.500000 197.331178 10.407618
34790.000000 197.678245 10.965412
34792.500000 198.849429 11.537914
34795.000000 197.859988 11.029958
34797.500000 195.923891 11.277858
34800.000000 196.263580 10.720280
34802.500000 194.704581 10.600483
34805.000000 194.197077 9.878548
34807.500000 192.492568 8.677798
34810.000000 192.659239 9.274214
34812.500000 191.140745 9.655589
34815.000000 193.050707 9.159040
34817.500000 194.670495 9.026615
34820.000000 196.310300 9.268778
34822.500000 199.220605 10.159936
34825.000000 198.908163 9.145427
34827.500000 198.134651 9.142395
34830.000000 198.285679 9.679037
34832.500000 199.037445 9.966947
34835.000000 197.452841 9.883426
34837.500000 197.225690 9.932826
34840.000000 195.677531 9.394114
34842.500000 193.320512 8.701087
34845.000000 196.032076 8.779748
34847.500000 199.133424 9.802383
34850.000000 201.592043 9.373972
34852.500000 200.977178 9.343339
34855.000000 200.129853 9.944360
34857.500000 201.058680 9.825436
34860.000000 205.522144 10.207559
34862.500000 204.580411 10.078929
34865.000000 204.563578 10.685587
34867.500000 202.749525 9.772221
34870.000000 200.144246 10.266101
34872.500000 198.813698 10.409203
34875.000000 200.891416 10.343782
34877.500000 200.312079 9.970116
34880.000000 202.978673 9.962741
34882.500000 204.781565 10.119804
34885.000000 202.874393 10.774362
34887.500000 203.098095 10.780274
34890.000000 200.816697 10.903593
34892.500000 200.066311 10.684277
34895.000000 201.023254 10.831915
34897.500000 205.406191 10.591357
34900.000000 206.661304 10.674184
34902.500000 205.034648 10.564750
34905.000000 208.923140 10.556096
34907.500000 209.536967 10.583408
34910.000000 207.851803 10.184146
34912.500000 207.406568 10.995535
34915.000000 204.854262 10.706473
34917.500000 205.857694 10.315922
34920.000000 209.836548 11.201955
34922.500000 210.493535 11.216170
34925.000000 213.157335 11.063285
34927.500000 215.675744 10.969339
34930.000000 215.372099 11.035836
34932.500000 218.325307 10.502297
34935.000000 219.191629 12.266747
34937.500000 221.744643 12.130845
34940.000000 222.169465 12.133136
34942.500000 221.687327 12.174519
34945.000000 224.498732 11.860020
34947.500000 228.141555 12.737806
34950.000000 228.308634 13.347233
34952.500000 226.337614 13.373036
34955.000000 226.129098 12.937434
34957.500000 226.683617 12.812288
34960.000000 227.398826 13.715879
34962.500000 226.105565 13.446294
34965.000000 224.601743 13.492891
34967.500000 222.662068 13.347475
34970.000000 223.602920 13.127779
34972.500000 224.078870 13.590684
34975.000000 225.174900 13.961706
34977.500000 225.332010 13.602323
34980.000000 225.434049 13.631110
34982.500000 228.358416 14.027499
34985.000000 233.679749 13.434176
34987.500000 235.182977 14.607874
34990.000000 232.722756 14.243499
34992.500000 231.791713 14.316829
34995.000000 232.812690 14.842810
34997.500000 231.704903 14.196288
35000.000000 234.192645 14.778488
35002.500000 234.581282 14.504252
35005.000000 234.569085 15.089905
35007.500000 238.525336 14.855043
35010.000000 240.118353 14.861963
35012.500000 238.604517 14.841744
35015.000000 232.867257 13.882616
35017.500000 230.827874 13.531058
35020.000000 229.166704 12.769766
35022.500000 230.203570 13.461305
35025.000000 233.618652 12.719581
35027.500000 234.072866 12.292575
35030.000000 231.795770 12.936370
35032.500000 228.823009 13.170823
35035.000000 227.016464 12.657920
35037.500000 227.760572 12.811683
35040.000000 226.026539 12.114395
35042.500000 222.610840 10.786150
35045.000000 221.191825 10.469007
35047.500000 222.184111 11.457329
35050.000000 224.898375 11.663997
35052.500000 223.148295 12.094005
35055.000000 223.814855 11.676700
35057.500000 220.737035 11.217301
35060.000000 223.632703 10.822998
35062.500000 221.631940 9.997910
35065.000000 219.022044 10.191046
35067.500000 218.271374 10.073492
35070.000000 216.657048 9.910630
35072.500000 217.575906 9.844638
35075.000000 219.086075 9.569733
35077.500000 222.087595 9.339397
35080.000000 222.205581 9.827400
35082.500000 224.839328 8.766977
35085.000000 227.838175 10.181497
35087.500000 227.837701 9.492089
35090.000000 225.189183 9.758665
35092.500000 225.347993 9.033799
35095.000000 223.413225 9.066372
35097.500000 223.994228 8.983275
35100.000000 227.163984 8.760311
35102.500000 226.000979 8.829095
35105.000000 222.931322 8.623536
35107.500000 223.166968 7.773148
35110.000000 220.022758 8.689440
35112.500000 216.790166 7.933251
35115.000000 218.119946 8.143609
35117.500000 218.918723 7.848381
35120.000000 219.630297 8.171721
35122.500000 220.955758 8.905605
35125.000000 219.303407 8.482829
35127.500000 218.350193 8.480938
35130.000000 219.416225 8.598441
35132.500000 224.454049 8.485348
35135.000000 225.296473 9.118639
35137.500000 220.729972 9.219797
35140.000000 220.606146 8.644426
35142.500000 219.435868 8.388989
35145.000000 216.831305 7.765901
35147.500000 215.795283 8.355652
35150.000000 214.648874 8.219680
35152.500000 214.188288 8.309326
35155.000000 217.097785 8.006051
35157.500000 217.267924 8.670713
35160.000000 217.496310 8.557094
35162.500000 217.180497 7.899794
35165.000000 215.197765 9.099952
35167.500000 217.197148 8.797044
35170.000000 220.011142 8.492411
35172.500000 220.651827 8.914683
35175.000000 220.685063 8.568034
35177.500000 223.360803 8.758412
35180.000000 225.907146 8.745228
35182.500000 228.208828 8.529533
35185.000000 231.576568 8.424860
35187.500000 230.659386 8.372398
35190.000000 233.704875 8.182339
35192.500000 234.555055 7.898171
35195.000000 232.839281 7.832394
35197.500000 229.859814 8.125036
35200.000000 231.773361 7.522707
35202.500000 231.411201 7.688219
35205.000000 228.395133 7.321202
35207.500000 224.277731 7.576495
35210.000000 222.524007 7.724731
35212.500000 222.349113 7.378778
35215.000000 221.230796 7.797144
35217.500000 217.358058 7.495452
35220.000000 214.808487 7.550475
35222.500000 215.343286 7.407866
35225.000000 211.548179 7.438501
35227.500000 208.769113 7.135730
35230.000000 208.723807 7.589556
35232.500000 208.907175 8.126513
35235.000000 209.577083 8.458387
35237.500000 206.922181 7.289087
35240.000000 207.289478 7.258819
35242.500000 209.165422 7.239896
35245.000000 208.981706 7.761712
35247.500000 208.772233 8.199783
35250.000000 212.235155 8.432941
35252.500000 212.018647 8.634144
35255.000000 212.331016 9.120376
35257.500000 207.007853 8.039028
35260.000000 208.939097 8.109279
35262.500000 211.072194 7.752388
35265.000000 210.779563 7.750051
35267.500000 212.300679 7.548757
35270.000000 211.548638 7.283491
35272.500000 209.249912 7.535948
35275.000000 207.418889 7.459929
35277.500000 206.460818 7.414225
35280.000000 209.372027 7.100850
35282.500000 209.447066 7.530141
35285.000000 211.729747 7.440912
35287.500000 211.802411 7.764034
35290.000000 210.685710 8.518977
35292.500000 209.392483 8.953362
35295.000000 211.354059 8.452870
35297.500000 212.114295 8.540670
35300.000000 207.765342 8.532014
35302.500000 211.331562 8.062767
35305.000000 211.522890 7.974766
35307.500000 210.730987 7.331523
35310.000000 208.206310 7.246356
35312.500000 210.442069 8.283078
35315.000000 212.187424 8.180840
35317.500000 210.506961 8.258893
35320.000000 212.031054 8.009722
35322.500000 210.633485 7.721114
35325.000000 208.637980 8.042670
35327.500000 210.990725 8.189007
35330.000000 210.158202 8.066536
35332.500000 212.406162 8.005373
35335.000000 215.194063 7.754538
35337.500000 214.356864 8.286101
35340.000000 212.961566 8.160797
35342.500000 213.853072 8.323366
35345.000000 214.447989 8.801628
35347.500000 210.653989 9.068174
35350.000000 210.833361 8.885007
35352.500000 210.864965 9.238667
35355.000000 214.357437 8.815047
35357.500000 213.594601 8.458653
35360.000000 212.501201 8.096448
35362.500000 211.579338 8.378985
35365.000000 210.568028 8.556286
35367.500000 210.832713 8.693784
35370.000000 210.482469 9.111292
35372.500000 211.513468 9.526122
35375.000000 211.372135 9.838359
35377.500000 209.251268 10.133465
35380.000000 207.687821 9.147286
35382.500000 206.464851 9.424073
35385.000000 205.281060 9.705289
35387.500000 206.386614 10.133859
35390.000000 207.898243 9.247591
35392.500000 208.560507 9.744738
35395.000000 205.482941 10.060084
35397.500000 201.639168 9.024886
35400.000000 199.514235 10.214062
35402.500000 200.645411 9.892318
35405.000000 198.508952 9.388312
35407.500000 196.561525 9.240300
35410.000000 196.525621 9.609852
35412.500000 193.934812 9.713710
35415.000000 195.610880 9.110211
35417.500000 193.161240 9.780288
35420.000000 190.914977 9.237987
35422.500000 190.821076 8.080278
35425.000000 191.519010 8.442445
35427.500000 192.970221 8.649950
35430.000000 195.099559 8.506110
35432.500000 199.732214 8.311532
35435.000000 201.790834 9.681342
35437.500000 198.263805 8.421606
35440.000000 195.578806 7.984842
35442.500000 195.295404 8.491205
35445.000000 197.146608 8.329830
35447.500000 196.023777 8.393405
35450.000000 196.759141 8.256510
35452.500000 195.549496 8.241804
35455.000000 193.285083 8.149920
35457.500000 194.646577 9.053848
35460.000000 195.774215 8.602165
35462.500000 193.741686 8.279154
35465.000000 195.513196 9.033209
35467.500000 198.245218 8.924476
35470.000000 195.121839 9.310477
35472.500000 195.251185 9.107762
35475.000000 197.979494 9.928274
35477.500000 201.302108 9.812808
35480.000000 203.414957 9.408386
35482.500000 202.444494 9.651702
35485.000000 203.968767 9.712091
35487.500000 204.209826 9.195195
35490.000000 200.287060 8.616354
35492.500000 201.131599 9.797604
35495.000000 199.571412 9.215526
35497.500000 201.157747 8.856893
35500.000000 198.367746 9.487096
35502.500000 202.463682 8.992881
35505.000000 201.766743 8.535643
35507.500000 200.662154 7.503102
35510.000000 204.940249 8.344930
35512.500000 202.356287 7.670425
35515.000000 203.117124 7.826029
35517.500000 206.419465 8.772064
35520.000000 206.492994 8.401850
35522.500000 205.512458 8.711719
35525.000000 204.054172 9.018270
35527.500000 199.997679 8.564042
35530.000000 200.406044 9.177504
35532.500000 203.020356 8.863300
35535.000000 202.409823 8.451672
35537.500000 202.962954 8.370492
35540.000000 205.956433 8.579656
35542.500000 202.376969 8.794221
35545.000000 200.631046 8.123503
35547.500000 200.463234 7.378295
35550.000000 200.865206 7.772718
35552.500000 203.314593 7.670154
35555.000000 200.471647 7.842320
35557.500000 200.669611 7.804259
35560.000000 196.833336 7.855451
35562.500000 196.605568 8.441414
35565.000000 195.079227 9.184356
35567.500000 194.390826 8.456974
35570.000000 196.091406 8.666977
35572.500000 193.601265 8.912012
35575.000000 193.443177 8.758549
35577.500000 193.017723 8.978339
35580.000000 189.093538 8.907134
35582.500000 190.967521 9.354401
35585.000000 190.733655 8.087789
35587.500000 192.554061 8.021950
35590.000000 192.140853 8.253614
35592.500000 192.263859 8.007999
35595.000000 192.168521 7.626366
35597.500000 190.727750 7.517571
35600.000000 189.421413 7.860726
35602.500000 189.701839 7.272723
35605.000000 189.280225 7.050465
35607.500000 188.414820 7.776360
35610.000000 189.978026 8.252512
35612.500000 189.459403 8.405171
35615.000000 188.861983 8.044965
35617.500000 187.180213 8.997138
35620.000000 189.238505 8.571078
35622.500000 187.988655 7.452913
35625.000000 190.667116 7.704572
35627.500000 187.028427 8.585014
35630.000000 184.755662 8.699051
35632.500000 183.509733 8.506148
35635.000000 180.997351 8.099248
35637.500000 180.820220 8.193574
35640.000000 182.864765 7.229683
35642.500000 185.927694 7.911189
35645.000000 187.772274 7.650255
35647.500000 187.805332 7.506793
35650.000000 186.255561 7.034666
35652.500000 184.616049 7.435537
35655.000000 182.607237 7.593181
35657.500000 182.488019 7.788781
35660.000000 185.335142 7.865611
35662.500000 185.983014 7.227471
35665.000000 185.890267 7.564235
35667.500000 183.710941 8.305269
35670.000000 182.723719 7.551954
35672.500000 181.273938 7.703975
35675.000000 178.107319 7.905130
35677.500000 179.032211 7.228212
35680.000000 179.244041 7.675247
35682.500000 178.806194 7.684676
35685.000000 178.101530 7.364118
35687.500000 178.471850 7.333419
35690.000000 178.701462 7.877631
35692.500000 177.263409 8.007066
35695.000000 174.144330 8.269189
35697.500000 173.104095 8.286944
35700.000000 174.797589 7.742355
35702.500000 176.294067 8.613736
35705.000000 179.411518 7.994528
35707.500000 181.273102 6.956565
35710.000000 186.028877 7.504230
35712.500000 186.015797 7.963550
35715.000000 185.622640 7.377921
35717.500000 187.312206 7.509478
35720.000000 187.019015 7.274336
35722.500000 187.050097 7.514340
35725.000000 185.787082 7.349293
35727.500000 185.481828 7.112727
35730.000000 181.974346 6.155080
35732.500000 179.436909 6.091542
35735.000000 179.947847 6.374452
35737.500000 178.905160 5.839174
35740.000000 178.932484 5.636869
35742.500000 178.571187 6.314865
35745.000000 180.764224 6.328489
35747.500000 185.901724 6.264396
35750.000000 186.145901 6.279722
35752.500000 181.754141 5.654675
35755.000000 181.484821 5.368299
35757.500000 181.393002 6.016853
35760.000000 184.513082 7.192915
35762.500000 184.461185 6.372328
35765.000000 182.928696 6.253585
35767.500000 180.289921 6.311262
35770.000000 177.081346 5.694210
35772.500000 175.620632 6.219755
35775.000000 178.671224 6.194524
35777.500000 181.906333 6.268286
35780.000000 179.779491 6.000856
35782.500000 178.316636 5.240626
35785.000000 179.290559 5.440495
35787.500000 180.491461 5.320771
35790.000000 180.123808 5.324362
35792.500000 179.264597 4.761027
35795.000000 178.251162 4.386617
35797.500000 175.859612 4.596129
35800.000000 175.390208 4.804184
35802.500000 175.817346 4.803103
35805.000000 176.317784 4.815346
35807.500000 178.856165 5.345444
35810.000000 178.490022 5.135087
35812.500000 177.533709 4.742503
35815.000000 175.812307 5.589633
35817.500000 179.111748 5.610668
35820.000000 181.064513 5.863491
35822.500000 177.258364 4.877379
35825.000000 176.962119 5.488702
35827.500000 178.692924 5.222000
35830.000000 177.050645 5.074053
35832.500000 174.621059 5.048283
35835.000000 175.224668 4.811597
35837.500000 175.705437 5.316757
35840.000000 178.951273 5.974134
35842.500000 178.359910 6.302889
35845.000000 175.824056 6.257432
35847.500000 176.940816 6.116390
35850.000000 177.640450 5.824655
35852.500000 180.125047 5.608312
35855.000000 178.278511 5.824489
35857.500000 180.086457 6.230853
35860.000000 177.734614 6.004204
35862.500000 178.718737 5.160983
35865.000000 180.656905 5.703079
35867.500000 184.308777 6.056169
35870.000000 184.817442 6.301273
35872.500000 184.709103 5.830215
35875.000000 182.533174 6.297766
35877.500000 179.277261 5.828357
35880.000000 180.328146 5.619811
35882.500000 183.411517 6.023618
35885.000000 183.083790 6.105232
35887.500000 182.920709 6.243442
35890.000000 181.227982 5.872448
35892.500000 179.445795 6.273091
35895.000000 179.180828 6.173149
35897.500000 178.277253 6.459061
35900.000000 178.618994 6.698039
35902.500000 178.813645 6.304633
35905.000000 180.186563 6.637431
35907.500000 179.943888 6.565603
35910.000000 180.054641 6.028388
35912.500000 180.357352 5.793620
35915.000000 186.522666 6.152357
35917.500000 186.247443 6.856144
35920.000000 184.927424 5.781925
35922.500000 183.271817 6.804714
35925.000000 184.808179 7.152627
35927.500000 185.586667 6.703467
35930.000000 183.538782 6.369389
35932.500000 180.744169 6.887926
35935.000000 179.194847 6.747991
35937.500000 177.160467 6.862508
35940.000000 176.262841 6.989179
35942.500000 177.574540 6.620425
35945.000000 178.463845 6.611569
35947.500000 176.131852 5.945742
35950.000000 177.380028 6.052421
35952.500000 175.121263 6.460738
35955.000000 174.661987 6.447676
35957.500000 179.902259 6.373168
35960.000000 178.722869 6.312714
35962.500000 180.314224 6.401756
35965.000000 177.931145 6.523165
35967.500000 177.430166 6.657818
35970.000000 179.905155 7.069470
35972.500000 177.300074 6.426856
35975.000000 179.183882 6.776841
35977.500000 178.011609 6.693216
35980.000000 176.543340 6.766668
35982.500000 175.275582 7.189793
35985.000000 175.695921 7.278622
35987.500000 178.908035 7.466746
35990.000000 178.210675 6.564515
35992.500000 176.769628 7.203195
35995.000000 175.831092 6.260911
35997.500000 176.437866 6.609623
36000.000000 176.323678 6.398482
36002.500000 176.926958 6.446774
36005.000000 176.652504 6.331378
36007.500000 180.507909 5.863301
36010.000000 182.006460 6.343431
36012.500000 179.186713 6.380742
36015.000000 181.708106 6.961344
36017.500000 184.286096 7.306530
36020.000000 187.371963 7.217914
36022.500000 186.688871 6.612571
36025.000000 185.437472 6.105210
36027.500000 183.381799 6.341153
36030.000000 185.965041 6.585814
36032.500000 183.513900 6.997089
36035.000000 182.720638 6.430179
36037.500000 181.317967 5.958638
36040.000000 178.881345 6.731071
36042.500000 178.896837 5.708703
36045.000000 182.663877 5.840045
36047.500000 183.888080 6.325053
36050.000000 184.238401 5.753951
36052.500000 183.474865 5.460809
36055.000000 184.673702 5.804768
36057.500000 189.448842 5.937165
36060.000000 187.450771 6.026388
36062.500000 188.392416 6.170480
36065.000000 187.265306 6.270021
36067.500000 184.618936 6.637254
36070.000000 183.701018 6.421765
36072.500000 183.500002 6.522568
36075.000000 179.112316 5.489898
36077.500000 179.676118 5.929310
36080.000000 180.538374 6.703711
36082.500000 185.463368 7.409964
36085.000000 187.303605 6.014000
36087.500000 186.668410 6.180003
36090.000000 184.496293 6.653836
36092.500000 188.262313 6.491911
36095.000000 188.838789 6.494324
36097.500000 188.473558 5.852870
36100.000000 188.279611 5.371637
36102.500000 186.823710 5.960568
36105.000000 185.777075 5.912723
36107.500000 187.012536 5.911037
36110.000000 186.793873 4.994213
36112.500000 184.319640 5.367070
36115.000000 184.917933 5.834310
36117.500000 188.629931 6.535173
36120.000000 188.623022 6.295566
36122.500000 183.556816 6.838212
36125.000000 182.934125 6.903046
36127.500000 183.436346 7.056166
36130.000000 186.398978 6.897930
36132.500000 184.677113 5.696708
36135.000000 183.515380 5.464989
36137.500000 187.839129 6.081356
36140.000000 188.321182 6.427778
36142.500000 187.583615 6.573359
36145.000000 187.090235 6.286813
36147.500000 187.437552 6.219553
36150.000000 187.059429 6.315230
36152.500000 187.523463 6.348840
36155.000000 185.281673 6.652991
36157.500000 186.256096 6.498994
36160.000000 186.700472 6.741924
36162.500000 182.661607 6.781920
36165.000000 181.706504 7.009503
36167.500000 178.826096 6.423700
36170.000000 178.161631 6.243232
36172.500000 178.893523 6.504427
36175.000000 179.302048 6.711207
36177.500000 179.496798 7.772684
36180.000000 180.340919 7.862636
36182.500000 177.684899 7.222466
36185.000000 178.020317 7.370841
36187.500000 176.742674 6.473039
36190.000000 179.008572 6.711538
36192.500000 180.611860 6.672336
36195.000000 182.274471 6.705219
36197.500000 177.479445 6.897533
36200.000000 180.536953 6.985237
36202.500000 183.352690 6.906488
36205.000000 184.084997 7.706678
36207.500000 185.986285 7.116866
36210.000000 188.438096 7.030123
36212.500000 192.713696 7.344028
36215.000000 189.943551 7.097316
36217.500000 189.019254 6.847407
36220.000000 186.642069 7.021241
36222.500000 187.055661 7.097088
36225.000000 185.789843 6.374555
36227.500000 183.269847 6.630013
36230.000000 183.028337 7.248992
36232.500000 184.517700 7.059678
36235.000000 184.388245 6.734371
36237.500000 185.449951 6.544601
36240.000000 182.752321 6.176046
36242.500000 180.549146 6.109970
36245.000000 179.574474 5.915894
36247.500000 179.093580 5.425019
36250.000000 178.395196 5.354214
36252.500000 179.705844 5.715299
36255.000000 178.887211 5.119238
36257.500000 180.131284 5.442899
36260.000000 176.578329 5.991110
36262.500000 175.241688 6.145220
36265.000000 174.741770 6.040494
36267.500000 177.308016 6.448455
36270.000000 180.497773 5.842721
36272.500000 179.582854 5.268291
36275.000000 182.393950 5.332580
36277.500000 183.701344 5.575977
36280.000000 182.946626 5.820831
36282.500000 179.237950 6.305850
36285.000000 175.984886 6.347255
36287.500000 175.009589 5.965588
36290.000000 175.832263 5.577034
36292.500000 176.957626 5.292245
36295.000000 179.804462 5.363087
36297.500000 179.149539 5.924373
36300.000000 176.614205 6.443659
36302.500000 176.362972 6.547667
36305.000000 174.281738 6.480715
36307.500000 173.731262 6.509063
36310.000000 173.685318 6.439299
36312.500000 170.710638 6.337675
36315.000000 172.326495 6.596327
36317.500000 170.491084 6.796889
36320.000000 169.364519 6.675333
36322.500000 168.259376 6.812145
36325.000000 166.265381 6.323222
36327.500000 167.543730 6.458232
36330.000000 167.128356 5.884294
36332.500000 168.518544 6.129106
36335.000000 169.083697 5.758071
36337.500000 168.398542 5.944689
36340.000000 169.643032 5.580141
36342.500000 175.923874 6.048995
36345.000000 175.824402 5.098082
36347.500000 175.714631 5.296437
36350.000000 173.552440 4.673673
36352.500000 175.268226 4.575598
36355.000000 175.242232 4.949463
36357.500000 176.059282 5.012416
36360.000000 174.001208 4.431956
36362.500000 173.260391 4.963340
36365.000000 173.455972 5.094482
36367.500000 177.986280 5.096541
36370.000000 180.763657 5.666660
36372.500000 180.883586 5.774969
36375.000000 179.928765 5.846529
36377.500000 179.538431 5.879384
36380.000000 178.860285 5.814112
36382.500000 176.007311 6.308546
36385.000000 179.716206 6.483234
36387.500000 180.968051 6.555967
36390.000000 182.468427 6.684266
36392.500000 181.790113 6.317314
36395.000000 180.692372 6.260975
36397.500000 181.697121 6.375439
36400.000000 184.866158 6.854330
36402.500000 184.449371 6.900266
36405.000000 184.998228 6.882693
36407.500000 183.061826 6.407211
36410.000000 183.870819 6.049511
36412.500000 186.461200 5.470190
36415.000000 187.726857 5.663499
36417.500000 185.955296 5.095300
36420.000000 185.895963 5.348214
36422.500000 186.336294 5.403278
36425.000000 187.958877 5.424514
36427.500000 189.116754 5.030543
36430.000000 188.036732 5.053190
36432.500000 186.235305 4.899027
36435.000000 188.177522 4.716169
36437.500000 190.666516 5.256175
36440.000000 190.286894 5.075692
36442.500000 188.350558 5.186737
36445.000000 190.367001 5.258225
36447.500000 190.915765 4.978093
36450.000000 190.549054 4.430884
36452.500000 188.376107 4.849535
36455.000000 188.749962 4.290977
36457.500000 191.436532 4.969989
36460.000000 195.106621 4.682461
36462.500000 191.451308 4.746613
36465.000000 191.979419 4.055117
36467.500000 191.814046 5.026759
36470.000000 187.962283 4.971471
36472.500000 186.928077 4.970087
36475.000000 187.473199 4.288053
36477.500000 188.189807 4.155142
36480.000000 188.047401 4.501005
36482.500000 189.184968 4.526478
36485.000000 189.753813 4.470550
36487.500000 190.512367 4.153951
36490.000000 188.974504 3.847463
36492.500000 186.461841 3.769391
36495.000000 184.757380 3.829352
36497.500000 184.069887 3.736753
36500.000000 187.724281 4.472045
36502.500000 189.325727 4.583646
36505.000000 192.029402 4.173604
36507.500000 190.853301 4.740948
36510.000000 187.532948 4.657941
36512.500000 186.807201 4.754130
36515.000000 189.097913 4.455484
36517.500000 195.559192 4.710010
36520.000000 193.342710 4.792133
36522.500000 194.957235 4.987391
36525.000000 194.304660 6.033666
36527.500000 193.982126 5.530402
36530.000000 193.160052 5.260764
36532.500000 188.908076 5.625106
36535.000000 185.060973 5.332538
36537.500000 186.358126 5.507826
36540.000000 186.174888 5.900634
36542.500000 182.776925 5.129020
36545.000000 184.612275 4.882972
36547.500000 187.731313 5.201823
36550.000000 188.149874 5.234239
36552.500000 190.255788 5.548651
36555.000000 191.483401 5.630620
36557.500000 187.006027 4.754371
36560.000000 185.198450 4.349032
36562.500000 186.772102 4.428383
36565.000000 186.662200 3.896308
36567.500000 187.873344 4.013531
36570.000000 190.939989 4.460170
36572.500000 189.124773 4.943726
36575.000000 185.979076 4.482915
36577.500000 185.109662 4.215572
36580.000000 184.636539 4.301286
36582.500000 187.457624 5.360215
36585.000000 190.760313 4.592554
36587.500000 191.468167 5.069028
36590.000000 189.763131 5.477263
36592.500000 189.271421 5.397195
36595.000000 192.442007 5.411236
36597.500000 190.321058 4.693980
36600.000000 190.742920 5.520171
36602.500000 190.588284 5.491690
36605.000000 190.410714 5.260416
36607.500000 191.973292 5.073732
36610.000000 193.088257 5.382870
36612.500000 192.098016 5.301955
36615.000000 192.960298 4.841915
36617.500000 192.761573 5.593141
36620.000000 191.930045 4.922058
36622.500000 192.271659 5.430766
36625.000000 194.246839 5.357000
36627.500000 195.295554 6.273421
36630.000000 196.724471 5.677953
36632.500000 197.131999 5.863653
36635.000000 197.245831 5.948359
36637.500000 195.259366 5.776028
36640.000000 193.395671 5.442738
36642.500000 192.207636 6.247978
36645.000000 190.864859 6.422357
36647.500000 191.166394 5.520308
36650.000000 188.297196 5.659549
36652.500000 186.561008 5.270048
36655.000000 191.672771 5.722460
36657.500000 190.987842 5.529174
36660.000000 190.011577 5.465715
36662.500000 190.435928 5.026682
36665.000000 184.863125 5.198331
36667.500000 184.872474 5.099958
36670.000000 187.240723 5.569601
36672.500000 189.385736 5.998550
36675.000000 187.339131 5.567969
36677.500000 185.544039 6.261632
36680.000000 184.405116 5.880537
36682.500000 186.684592 5.268564
36685.000000 187.966583 6.105396
36687.500000 185.335586 5.833659
36690.000000 185.605766 5.608918
36692.500000 185.600845 5.955688
36695.000000 185.315550 6.683518
36697.500000 186.725560 6.199580
36700.000000 184.706885 5.892034
36702.500000 183.990005 5.732354
36705.000000 183.779312 5.965898
36707.500000 182.404786 5.962254
36710.000000 182.931378 5.924937
36712.500000 180.185653 5.793825
36715.000000 180.164421 6.440612
36717.500000 178.923781 6.427941
36720.000000 178.688814 5.775892
36722.500000 180.382745 5.483582
36725.000000 180.984847 5.320807
36727.500000 182.523420 5.367068
36730.000000 183.787770 5.437624
36732.500000 183.278833 4.885389
36735.000000 184.672714 4.693093
36737.500000 185.975120 5.566195
36740.000000 184.726179 5.922972
36742.500000 185.097524 5.192648
36745.000000 181.664207 4.737950
36747.500000 182.358038 5.683729
36750.000000 180.072267 5.273592
36752.500000 179.982784 6.182613
36755.000000 183.439373 6.734648
36757.500000 182.157195 6.522982
36760.000000 179.180115 6.571016
36762.500000 179.257229 6.690462
36765.000000 176.437057 5.906481
36767.500000 178.567078 6.094224
36770.000000 177.413196 6.554452
36772.500000 177.436328 6.114311
36775.000000 176.055298 6.519278
36777.500000 178.430815 7.000510
36780.000000 178.596481 6.879399
36782.500000 178.570452 6.901885
36785.000000 179.295070 6.159993
