#! res.bias res.work
50395.000000 241.541124 12.053995
50397.500000 242.995731 12.589496
50400.000000 241.950402 13.233272
50402.500000 241.453906 13.198947
50405.000000 241.462635 13.025813
50407.500000 244.140993 12.433772
50410.000000 244.680781 13.058258
50412.500000 246.712400 13.058482
50415.000000 247.943620 12.895849
50417.500000 246.010734 12.656688
50420.000000 247.371017 12.160035
50422.500000 246.227877 12.245636
50425.000000 246.003832 12.871753
50427.500000 245.239623 11.894375
50430.000000 247.973235 12.335589
50432.500000 249.087705 12.227814
50435.000000 250.888668 11.888395
50437.500000 249.026379 11.766647
50440.000000 247.011975 11.542076
50442.500000 246.858319 11.551646
50445.000000 246.705275 11.836198
50447.500000 245.387218 12.475471
50450.000000 244.827568 12.359515
50452.500000 244.170089 12.867000
50455.000000 242.694615 12.260667
50457.500000 240.058282 12.715732
50460.000000 238.241986 13.062575
50462.500000 242.059538 11.958580
50465.000000 243.621332 12.825705
50467.500000 243.533382 12.911536
50470.000000 244.866582 12.843590
50472.500000 242.425724 12.516965
50475.000000 245.410162 12.982033
50477.500000 245.221695 12.271463
50480.000000 245.358920 13.067219
50482.500000 243.699616 12.887851
50485.000000 244.542472 12.388343
50487.500000 242.533645 13.018438
50490.000000 244.218712 12.511734
50492.500000 243.216308 12.309586
50495.000000 244.840556 12.393138
50497.500000 244.510349 12.338630
50500.000000 247.093707 12.391900
50502.500000 247.890284 11.644516
50505.000000 246.596330 13.069980
50507.500000 245.493431 12.113195
50510.000000 239.180630 13.093077
50512.500000 237.790419 13.509780
50515.000000 239.471389 12.310178
50517.500000 241.045443 12.795767
50520.000000 242.898183 12.985841
50522.500000 245.490285 13.448162
50525.000000 245.754338 13.266644
50527.500000 245.197055 13.149613
50530.000000 245.236418 13.441268
50532.500000 243.550370 12.433125
50535.000000 243.874252 13.295734
50537.500000 241.917617 13.161285
50540.000000 242.531405 12.831477
50542.500000 243.541257 12.846387
50545.000000 242.030035 13.140899
50547.500000 242.404598 12.559388
50550.000000 243.975670 13.462838
50552.500000 242.710899 13.551407
50555.000000 244.394851 13.483745
50557.500000 243.430741 13.517465
50560.000000 244.786372 13.526196
50562.500000 246.419039 14.423991
50565.000000 250.748182 14.938367
50567.500000 251.330255 14.595478
50570.000000 248.140132 13.761995
50572.500000 247.471332 13.612284
50575.000000 249.657606 13.943886
50577.500000 251.984769 14.233249
50580.000000 251.896962 14.419593
50582.500000 251.788915 14.000783
50585.000000 252.427150 14.700669
50587.500000 250.737672 13.864699
50590.000000 250.500575 14.206089
50592.500000 248.423047 13.711747
50595.000000 249.626980 14.349154
50597.500000 247.988763 14.197721
50600.000000 247.626081 14.319492
50602.500000 247.086687 13.216694
50605.000000 245.294147 13.761103
50607.500000 246.643410 13.876950
50610.000000 245.595020 13.770362
50612.500000 247.342913 14.557973
50615.000000 250.816559 14.031559
50617.500000 249.117708 13.040352
50620.000000 249.468528 14.496269
50622.500000 250.477483 14.990299
50625.000000 251.626947 15.225439
50627.500000 253.164211 16.298141
50630.000000 255.411372 15.728352
50632.500000 254.151395 16.269152
50635.000000 252.571132 15.603089
50637.500000 253.818326 15.589575
50640.000000 253.557902 15.420598
50642.500000 254.056591 15.566614
50645.000000 255.002085 15.947051
50647.500000 255.036708 15.138651
50650.000000 255.580901 15.306407
50652.500000 259.206930 15.503064
50655.000000 255.808942 14.961140
50657.500000 256.118038 15.293374
50660.000000 253.126758 15.631668
50662.500000 253.469266 15.728587
50665.000000 252.518889 15.831753
50667.500000 255.030017 15.414772
50670.000000 255.684706 15.619898
50672.500000 255.558650 15.132518
50675.000000 255.560328 14.451710
50677.500000 252.260917 14.228775
50680.000000 252.883436 14.962257
50682.500000 253.171438 15.723065
50685.000000 252.817992 14.496259
50687.500000 252.565754 14.330752
50690.000000 254.937486 14.782996
50692.500000 255.730387 14.462149
50695.000000 256.558369 14.400968
50697.500000 257.593989 15.358618
50700.000000 254.845736 14.715039
50702.500000 250.995695 14.159635
50705.000000 249.539963 13.768391
50707.500000 252.305151 14.850292
50710.000000 250.493933 14.791678
50712.500000 252.078941 14.181124
50715.000000 250.601578 14.435086
50717.500000 248.880207 13.257049
50720.000000 247.917518 13.729740
50722.500000 250.533716 13.150488
50725.000000 250.060692 12.906545
50727.500000 247.832774 12.501440
50730.000000 249.147908 11.910408
50732.500000 247.748173 12.166812
50735.000000 245.428084 13.465735
50737.500000 244.728346 12.805087
50740.000000 242.605233 13.176886
50742.500000 240.580041 12.660982
50745.000000 242.551245 12.875810
50747.500000 242.292564 12.481100
50750.000000 243.922636 12.070129
50752.500000 241.982663 12.081328
50755.000000 238.999161 10.779312
50757.500000 238.440561 10.339151
50760.000000 238.978706 10.693421
50762.500000 238.074219 11.038000
50765.000000 236.984891 10.898663
50767.500000 236.255079 10.774171
50770.000000 238.674668 11.365033
50772.500000 238.320130 11.345709
50775.000000 238.190464 11.070364
50777.500000 236.751035 11.496037
50780.000000 237.651821 10.994608
50782.500000 238.551713 10.488025
50785.000000 239.477937 11.300676
50787.500000 240.872730 10.862957
50790.000000 237.065711 10.862371
50792.500000 236.839268 11.554047
50795.000000 237.374943 11.793612
50797.500000 237.217747 11.520001
50800.000000 234.795589 11.601859
50802.500000 235.492645 11.691408
50805.000000 238.285691 11.546311
50807.500000 238.117986 10.867007
50810.000000 238.304331 10.991915
50812.500000 237.274850 10.849194
50815.000000 239.297909 11.203843
50817.500000 240.782892 11.322409
50820.000000 241.832474 11.489307
50822.500000 239.591748 11.901650
50825.000000 239.974207 12.258696
50827.500000 240.449013 11.946293
50830.000000 240.161427 11.246730
50832.500000 240.169261 10.939890
50835.000000 237.839154 10.362651
50837.500000 236.160916 9.497447
50840.000000 233.996280 10.313557
50842.500000 235.862538 11.462661
50845.000000 237.643912 11.331503
50847.500000 237.622222 11.520297
50850.000000 234.897150 11.925332
50852.500000 232.685004 10.875854
50855.000000 236.022424 11.826866
50857.500000 237.062060 11.751269
50860.000000 237.634852 12.193359
50862.500000 238.530774 12.807364
50865.000000 239.080086 12.661243
50867.500000 243.195012 12.416848
50870.000000 245.730589 12.983891
50872.500000 244.465678 12.858902
50875.000000 242.174902 12.255128
50877.500000 241.252064 12.711059
50880.000000 240.189711 12.452712
50882.500000 241.710434 12.581694
50885.000000 240.282530 12.626535
50887.500000 240.752627 13.048895
50890.000000 242.351083 12.369562
50892.500000 247.935554 11.964051
50895.000000 246.062073 12.485604
50897.500000 242.373222 11.316987
50900.000000 242.907389 11.134411
50902.500000 245.795890 11.482230
50905.000000 244.208857 11.938029
50907.500000 245.005910 11.594324
50910.000000 247.938310 10.044301
50912.500000 246.614811 10.096083
50915.000000 248.603576 9.622451
50917.500000 245.295860 10.607335
50920.000000 245.810487 10.082916
50922.500000 247.282072 10.015310
50925.000000 247.574231 9.443231
50927.500000 249.240592 10.022266
50930.000000 247.331458 10.024810
50932.500000 249.111131 10.080422
50935.000000 249.091201 9.699070
50937.500000 248.708622 10.327602
50940.000000 250.146814 9.945632
50942.500000 250.029300 9.795617
50945.000000 249.333242 9.249720
50947.500000 247.316435 8.087022
50950.000000 248.740271 9.059346
50952.500000 246.645683 9.854028
50955.000000 246.977951 10.282661
50957.500000 247.846644 10.412393
50960.000000 244.679764 9.737994
50962.500000 242.252176 9.245662
50965.000000 239.265786 8.932663
50967.500000 237.094525 8.358809
50970.000000 238.510027 7.947643
50972.500000 237.364068 7.315245
50975.000000 238.686266 8.364674
50977.500000 238.716896 8.798313
50980.000000 239.683499 8.953930
50982.500000 237.382454 8.446483
50985.000000 239.207001 7.681830
50987.500000 237.875110 7.647915
50990.000000 237.415657 8.535325
50992.500000 235.321723 8.312716
50995.000000 236.077962 8.534422
50997.500000 236.234975 8.215843
51000.000000 235.056332 7.748823
51002.500000 235.845412 8.158870
51005.000000 235.923817 8.475472
51007.500000 234.764541 9.586847
51010.000000 234.638295 9.347340
51012.500000 231.875485 8.879448
51015.000000 230.360456 8.696300
51017.500000 229.011502 7.934044
51020.000000 225.690849 8.041524
51022.500000 224.327823 7.961243
51025.000000 226.376141 7.771000
51027.500000 229.316900 7.821168
51030.000000 229.227373 7.047437
51032.500000 228.441388 8.096393
51035.000000 230.037437 8.517865
51037.500000 233.098717 8.517436
51040.000000 236.282551 8.898687
51042.500000 238.186755 8.970562
51045.000000 238.566772 8.239898
51047.500000 234.448821 8.562885
51050.000000 233.308198 8.450507
51052.500000 234.690184 8.471107
51055.000000 233.824863 8.911043
51057.500000 234.220497 8.459860
51060.000000 234.688278 8.631497
51062.500000 236.132647 9.127809
51065.000000 236.057237 9.866823
51067.500000 233.051995 8.963639
51070.000000 232.468513 8.499975
51072.500000 233.557557 8.197242
51075.000000 232.284626 9.050878
51077.500000 231.574115 8.344544
51080.000000 232.641717 7.793761
51082.500000 231.122716 8.437451
51085.000000 232.824579 8.767049
51087.500000 232.925568 8.537701
51090.000000 236.002106 7.509841
51092.500000 236.843506 8.251688
51095.000000 235.350246 7.605673
51097.500000 230.571317 8.137114
51100.000000 231.443914 7.723352
51102.500000 229.606356 7.782502
51105.000000 228.504735 7.702645
51107.500000 226.878865 7.488544
51110.000000 227.077162 7.189270
51112.500000 228.528084 7.613269
51115.000000 228.463782 7.838861
51117.500000 229.628376 8.199958
51120.000000 230.613985 8.236045
51122.500000 228.864443 8.330845
51125.000000 226.155643 8.950966
51127.500000 222.227251 7.680404
51130.000000 222.045532 7.753383
51132.500000 221.258932 7.829868
51135.000000 219.752400 7.714483
51137.500000 223.334536 7.613483
51140.000000 224.538009 7.855827
51142.500000 226.104712 7.484529
51145.000000 223.005279 7.446047
51147.500000 219.855281 7.845522
51150.000000 220.285819 8.123945
51152.500000 220.562071 7.404286
51155.000000 221.052484 7.643121
51157.500000 220.299046 7.580838
51160.000000 225.094178 6.849545
51162.500000 225.032031 6.734384
51165.000000 223.209354 6.570798
51167.500000 223.244924 6.958122
51170.000000 225.695743 7.514625
51172.500000 227.767173 7.358563
51175.000000 225.937717 6.961439
51177.500000 226.030241 7.076263
51180.000000 224.095635 7.939962
51182.500000 224.915804 8.278874
51185.000000 222.018369 8.172184
51187.500000 224.002732 7.956450
51190.000000 225.456163 8.138165
51192.500000 222.724320 7.785753
51195.000000 224.032116 7.866911
51197.500000 227.419690 7.483081
51200.000000 224.604218 7.794411
51202.500000 221.479555 7.800165
51205.000000 221.470597 7.540750
51207.500000 222.115654 7.826411
51210.000000 218.734952 7.396883
51212.500000 218.034938 7.590041
51215.000000 217.343053 7.747559
51217.500000 220.313861 8.158071
51220.000000 224.018760 7.907794
51222.500000 222.072769 8.068296
51225.000000 221.337901 7.775014
51227.500000 217.953717 7.239147
51230.000000 215.717708 8.123848
51232.500000 218.204030 8.492054
51235.000000 219.152940 8.455089
51237.500000 216.497204 7.998199
51240.000000 215.001373 8.003948
51242.500000 219.318297 8.306137
51245.000000 219.092985 8.141593
51247.500000 218.503996 8.431760
51250.000000 220.117304 8.736472
51252.500000 219.908304 9.051369
51255.000000 220.163392 8.341025
51257.500000 218.482323 8.513780
51260.000000 217.578406 9.060496
51262.500000 215.817206 8.525207
51265.000000 216.091956 8.536038
51267.500000 214.844759 9.283823
51270.000000 213.889015 9.004514
51272.500000 213.178522 9.528236
51275.000000 214.680670 9.481640
51277.500000 211.712110 9.118315
51280.000000 209.029289 8.556092
51282.500000 211.377522 9.401500
51285.000000 215.099330 8.746039
51287.500000 215.029077 8.507704
51290.000000 214.031828 8.422337
51292.500000 212.031539 8.300167
51295.000000 215.211456 8.199013
51297.500000 214.813955 8.450584
51300.000000 217.410492 7.571076
51302.500000 216.399449 7.316887
51305.000000 218.164365 7.482105
51307.500000 217.965036 7.470896
51310.000000 217.028785 7.165416
51312.500000 215.770863 7.574532
51315.000000 215.854379 8.232345
51317.500000 215.044716 8.701538
51320.000000 214.407325 9.142908
51322.500000 214.365799 8.665119
51325.000000 215.992481 8.750219
51327.500000 218.028273 8.878619
51330.000000 218.773918 9.073115
51332.500000 219.371990 8.467635
51335.000000 215.622997 8.825322
51337.500000 215.033751 8.486849
51340.000000 216.922558 8.351866
51342.500000 215.893646 7.734722
51345.000000 215.262825 7.472585
51347.500000 218.771341 7.618100
51350.000000 219.575671 7.975492
51352.500000 221.831815 8.480379
51355.000000 218.489968 7.836760
51357.500000 217.676072 7.785710
51360.000000 220.480332 8.460743
51362.500000 217.626042 8.426801
51365.000000 216.329363 8.327454
51367.500000 215.630601 8.423732
51370.000000 218.096007 8.763331
51372.500000 215.568003 8.983735
51375.000000 216.629709 8.850535
51377.500000 217.067536 9.140461
51380.000000 220.680158 8.506512
51382.500000 219.023494 8.489079
51385.000000 216.850892 8.377342
51387.500000 218.266936 8.716086
51390.000000 220.811023 8.957961
51392.500000 219.677828 8.480435
51395.000000 217.507052 8.137068
51397.500000 213.966834 8.188552
51400.000000 212.494961 7.856690
51402.500000 211.574107 7.866166
51405.000000 210.181648 7.465946
51407.500000 209.409224 7.431311
51410.000000 208.653209 6.588192
51412.500000 202.021722 5.653918
51415.000000 199.217837 5.929285
51417.500000 198.853078 6.780517
51420.000000 198.622444 7.039735
51422.500000 198.798715 6.985392
51425.000000 201.611821 7.660672
51427.500000 203.656690 6.764961
51430.000000 204.091168 6.769530
51432.500000 203.405190 7.168939
51435.000000 201.487172 6.613324
51437.500000 201.951246 8.287048
51440.000000 203.494852 7.478123
51442.500000 202.720189 7.501453
51445.000000 203.632528 8.364809
51447.500000 206.634942 8.173326
51450.000000 206.065484 7.658269
51452.500000 204.968722 7.873300
51455.000000 202.290730 8.125603
51457.500000 201.943893 8.222590
51460.000000 201.837570 8.606630
51462.500000 202.319257 8.499084
51465.000000 201.805367 8.753828
51467.500000 200.250658 8.695962
51470.000000 197.415659 7.691463
51472.500000 197.674270 7.243190
51475.000000 199.272247 7.368400
51477.500000 196.739527 7.840557
51480.000000 194.734086 7.769582
51482.500000 193.861218 7.648796
51485.000000 196.540798 7.581342
51487.500000 195.465800 7.561411
51490.000000 196.043966 7.727210
51492.500000 194.336905 8.244203
51495.000000 195.216395 8.210705
51497.500000 192.410196 7.736586
51500.000000 190.950568 7.467008
51502.500000 191.788553 7.394388
51505.000000 190.290142 6.809685
51507.500000 194.721191 7.549999
51510.000000 199.273753 7.162924
51512.500000 199.627671 7.392697
51515.000000 199.657153 7.270229
51517.500000 198.945861 7.250530
51520.000000 199.339445 6.823437
51522.500000 200.063508 6.104603
51525.000000 199.343561 7.343794
51527.500000 195.772159 7.511468
51530.000000 195.512994 7.398048
51532.500000 192.536996 6.978436
51535.000000 196.756046 7.554567
51537.500000 195.646118 7.131434
51540.000000 197.566975 6.817983
51542.500000 195.663639 7.114650
51545.000000 194.512409 6.522924
51547.500000 195.155993 6.913772
51550.000000 195.270701 7.082466
51552.500000 197.268009 6.762170
51555.000000 198.228656 7.206148
51557.500000 200.595465 7.118973
51560.000000 201.929990 7.584806
51562.500000 199.020161 7.150282
51565.000000 199.438553 7.231162
51567.500000 197.581974 7.548577
51570.000000 198.624296 7.009913
51572.500000 196.487412 6.963500
51575.000000 195.490634 7.614334
51577.500000 199.318053 8.004038
51580.000000 202.639572 7.752517
51582.500000 206.470930 7.488303
51585.000000 204.659894 6.983450
51587.500000 204.082011 6.670960
51590.000000 199.578470 6.857294
51592.500000 200.662620 7.141040
51595.000000 203.395607 7.367783
51597.500000 203.478967 6.491484
51600.000000 199.663457 6.074755
51602.500000 198.896518 5.408103
51605.000000 200.176847 5.223903
51607.500000 199.797741 4.464329
51610.000000 197.304057 4.800600
51612.500000 197.142930 5.590065
51615.000000 196.068216 5.592911
51617.500000 196.144448 3.960168
51620.000000 195.399054 5.469967
51622.500000 197.294046 5.744411
51625.000000 197.840367 4.806656
51627.500000 197.409839 4.902839
51630.000000 191.662219 5.168511
51632.500000 192.395281 4.222225
51635.000000 191.896891 3.882120
51637.500000 190.868092 4.652237
51640.000000 188.874118 4.371921
51642.500000 185.623044 4.459117
51645.000000 187.351190 4.472903
51647.500000 189.603137 4.249514
51650.000000 185.945697 4.264786
51652.500000 185.676285 4.142534
51655.000000 184.098400 4.093741
51657.500000 185.380815 4.601880
51660.000000 182.300320 4.557372
51662.500000 181.455042 4.696588
51665.000000 179.360254 4.670276
51667.500000 179.338548 4.617152
51670.000000 179.444100 4.325459
51672.500000 176.737533 4.050674
51675.000000 179.232367 5.050676
51677.500000 179.585073 4.079662
51680.000000 178.053239 4.881735
51682.500000 176.726291 4.845577
51685.000000 175.584447 4.748505
51687.500000 175.442656 4.154486
51690.000000 174.550221 4.062620
51692.500000 174.173994 4.784874
51695.000000 174.178149 5.034955
51697.500000 172.569463 5.261924
51700.000000 172.665318 5.154533
51702.500000 171.038831 5.802778
51705.000000 168.181345 4.891930
51707.500000 169.496722 5.028868
51710.000000 169.463489 5.148582
51712.500000 169.936435 5.695093
51715.000000 171.809722 4.758737
51717.500000 173.152810 5.150206
51720.000000 173.904377 5.566945
51722.500000 171.752553 6.221537
51725.000000 171.475913 5.638224
51727.500000 170.653162 5.652770
51730.000000 170.234471 5.423940
51732.500000 170.505437 5.732930
51735.000000 172.637474 4.873740
51737.500000 172.657091 4.927703
51740.000000 170.877899 4.512048
51742.500000 170.263529 4.050492
51745.000000 168.806900 4.455430
51747.500000 168.668987 4.459315
51750.000000 168.312042 4.522513
51752.500000 167.071294 4.386513
51755.000000 166.719670 4.339891
51757.500000 166.808211 4.371115
51760.000000 167.850180 5.068259
51762.500000 169.100342 5.126507
51765.000000 166.642414 5.162333
51767.500000 166.152719 5.280270
51770.000000 167.607186 5.411774
51772.500000 169.855506 5.508423
51775.000000 168.227049 5.367938
51777.500000 168.725235 5.858184
51780.000000 168.519612 5.919295
51782.500000 168.580066 5.397982
51785.000000 169.029080 4.904505
51787.500000 170.054223 5.694620
51790.000000 170.078489 5.441355
51792.500000 169.590863 5.396520
51795.000000 168.796352 5.707288
51797.500000 170.816717 6.194857
51800.000000 169.172624 6.330405
51802.500000 168.761211 5.469870
51805.000000 167.795578 5.702845
51807.500000 169.461847 5.538657
51810.000000 171.815618 5.499138
51812.500000 173.218020 5.466022
51815.000000 173.973092 6.238885
51817.500000 172.797988 6.304780
51820.000000 170.657844 5.846075
51822.500000 170.470368 5.962699
51825.000000 169.694979 6.358170
51827.500000 167.741961 6.806633
51830.000000 167.050079 6.955150
51832.500000 169.704007 6.550947
51835.000000 167.429514 6.520210
51837.500000 168.641221 6.785232
51840.000000 170.587961 7.266704
51842.500000 170.728631 6.489846
51845.000000 169.941652 7.103217
51847.500000 170.732134 6.543776
51850.000000 169.099738 7.011865
51852.500000 169.894642 6.979247
51855.000000 173.523224 7.016746
51857.500000 174.489607 6.313441
51860.000000 172.846238 6.169565
51862.500000 170.462791 6.256040
51865.000000 171.488551 6.565675
51867.500000 174.064789 6.452433
51870.000000 175.836242 6.627301
51872.500000 180.051858 7.035003
51875.000000 180.015040 6.999270
51877.500000 177.936586 6.585983
51880.000000 174.948902 7.173705
51882.500000 176.897728 6.433659
51885.000000 176.356477 7.610588
51887.500000 177.466723 7.612343
51890.000000 177.540853 7.564492
51892.500000 177.502828 8.066834
51895.000000 175.202491 7.440790
51897.500000 178.879778 7.260012
51900.000000 178.815398 7.098358
51902.500000 179.492841 7.227864
51905.000000 177.146913 7.514420
51907.500000 179.994866 8.081582
51910.000000 182.655862 7.846502
51912.500000 181.277087 7.260324
51915.000000 181.767148 7.806437
51917.500000 184.569553 7.779296
51920.000000 185.303110 7.249295
51922.500000 182.917030 7.550409
51925.000000 181.623616 6.940220
51927.500000 182.635505 7.889602
51930.000000 185.517038 8.286228
51932.500000 187.442895 8.740478
51935.000000 187.708030 8.473282
51937.500000 185.792953 8.293383
51940.000000 185.637437 8.246222
51942.500000 187.116981 7.831591
51945.000000 188.904662 8.770353
51947.500000 188.402128 8.202058
51950.000000 189.045137 8.307666
51952.500000 189.803569 7.861499
51955.000000 191.678344 7.513541
51957.500000 191.428992 7.570135
51960.000000 191.206171 7.293920
51962.500000 189.018699 7.060116
51965.000000 189.222100 7.550994
51967.500000 190.768657 7.525894
51970.000000 192.206200 7.106842
51972.500000 195.201899 8.582582
51975.000000 194.654232 8.107320
51977.500000 195.795058 7.803967
51980.000000 197.545241 7.469153
51982.500000 195.953469 6.940398
51985.000000 197.796739 6.963689
51987.500000 198.434398 7.675946
51990.000000 199.749622 7.694050
51992.500000 203.750619 7.588385
51995.000000 202.283979 6.921195
51997.500000 199.364718 6.856868
52000.000000 198.273707 7.855489
52002.500000 198.200488 7.992696
52005.000000 196.752082 7.082666
52007.500000 196.809201 7.350785
52010.000000 200.425818 7.284844
52012.500000 202.282870 7.909276
52015.000000 204.219379 8.004764
52017.500000 199.118678 7.936500
52020.000000 196.335747 7.201682
52022.500000 194.906427 7.708467
52025.000000 197.562875 7.700647
52027.500000 197.843556 6.653194
52030.000000 196.829243 6.908244
52032.500000 197.907642 8.000001
52035.000000 199.114193 7.617794
52037.500000 196.927310 7.664065
52040.000000 195.397582 7.593263
52042.500000 196.371759 7.740367
52045.000000 196.378382 8.117055
52047.500000 196.015840 7.405249
52050.000000 194.694466 7.426479
52052.500000 192.971627 7.379904
52055.000000 192.330928 7.040276
52057.500000 190.929833 6.398643
52060.000000 191.950301 6.700414
52062.500000 192.671653 6.174573
52065.000000 191.327750 7.135920
52067.500000 192.787265 6.387696
52070.000000 194.379897 6.593446
52072.500000 191.388980 7.503725
52075.000000 192.221576 8.014659
52077.500000 193.785098 7.450287
52080.000000 195.188718 7.640077
52082.500000 196.732222 7.756723
52085.000000 195.045980 7.257473
52087.500000 195.703992 7.212403
52090.000000 195.706297 6.832905
52092.500000 194.656513 6.953239
52095.000000 193.047195 6.845563
52097.500000 192.891195 6.301031
52100.000000 193.565551 6.105261
52102.500000 191.027818 6.456009
52105.000000 193.928724 6.391614
52107.500000 197.627277 6.215226
52110.000000 199.059318 6.700809
52112.500000 199.281969 6.676604
52115.000000 200.437505 6.749024
52117.500000 201.747565 6.837107
52120.000000 202.515891 7.656609
52122.500000 198.538436 7.635652
52125.000000 196.280651 7.525900
52127.500000 195.889841 7.705435
52130.000000 195.719728 6.564468
52132.500000 191.517314 6.803219
52135.000000 191.859113 6.594567
52137.500000 194.372520 6.705711
52140.000000 193.903935 6.258721
52142.500000 194.799301 6.515570
52145.000000 192.399493 7.369445
52147.500000 191.037922 8.062104
52150.000000 189.859082 7.628210
52152.500000 191.973357 6.618346
52155.000000 192.070255 6.025148
52157.500000 190.677687 6.316949
52160.000000 189.817141 5.156208
52162.500000 186.477614 5.640381
52165.000000 191.148180 6.124557
52167.500000 190.914059 6.422043
52170.000000 188.979185 6.260152
52172.500000 189.809277 6.223257
52175.000000 188.684920 6.102279
52177.500000 187.168472 5.868148
52180.000000 185.360051 5.405862
52182.500000 185.528041 7.037605
52185.000000 188.817583 6.177208
52187.500000 188.660970 6.800762
52190.000000 186.606857 6.239582
52192.500000 184.788133 6.368827
52195.000000 188.293604 6.455740
52197.500000 191.621541 5.988380
52200.000000 192.531403 6.870801
52202.500000 189.008860 6.501671
52205.000000 189.359271 5.426022
52207.500000 189.071419 5.855044
52210.000000 187.128713 6.375852
52212.500000 184.254482 6.476034
52215.000000 187.222164 6.141995
52217.500000 187.616091 5.426506
52220.000000 187.359330 5.833807
52222.500000 188.777983 6.240402
52225.000000 186.611906 6.030867
52227.500000 185.217948 5.625742
52230.000000 186.723184 4.518450
52232.500000 184.787509 4.680259
52235.000000 184.013572 6.374770
52237.500000 183.137608 5.320629
52240.000000 183.373662 4.922187
52242.500000 186.900622 5.087852
52245.000000 185.251441 4.815675
52247.500000 187.224832 5.106599
52250.000000 184.680539 5.285999
52252.500000 188.284113 4.319236
52255.000000 186.938353 4.616673
52257.500000 186.416552 4.373828
52260.000000 182.086568 4.542942
52262.500000 181.341477 4.914868
52265.000000 180.035439 5.034790
52267.500000 177.970246 5.120384
52270.000000 173.650052 4.834101
52272.500000 174.705384 4.331298
52275.000000 175.458757 4.471731
52277.500000 174.834657 5.059738
52280.000000 174.137950 5.535168
52282.500000 173.170860 5.100480
52285.000000 171.888009 4.964466
52287.500000 175.753286 5.662956
52290.000000 179.202709 5.991933
52292.500000 180.981470 5.367126
52295.000000 177.819872 5.007877
52297.500000 177.386164 5.111536
52300.000000 178.209505 5.038530
52302.500000 176.299605 4.939296
52305.000000 173.738321 5.039412
52307.500000 175.740011 5.286966
52310.000000 174.404072 5.453146
52312.500000 173.515546 5.406736
52315.000000 171.998918 5.020677
52317.500000 172.926408 5.040057
52320.000000 175.212138 5.491594
52322.500000 176.812013 5.106168
52325.000000 177.602537 5.537324
52327.500000 176.885471 5.746063
52330.000000 181.056024 5.834987
52332.500000 181.773032 6.296408
52335.000000 179.871008 5.381864
52337.500000 177.848750 5.549999
52340.000000 177.444956 5.353133
52342.500000 176.514891 5.083651
52345.000000 173.115441 4.911398
52347.500000 176.403105 5.320467
52350.000000 179.896278 6.000648
52352.500000 180.804981 5.479332
52355.000000 180.446249 6.410373
52357.500000 180.108505 6.488726
52360.000000 180.188488 6.438585
52362.500000 179.858868 6.683009
52365.000000 177.128377 6.525704
52367.500000 174.940874 5.832471
52370.000000 174.034348 5.952664
52372.500000 174.029863 5.900440
52375.000000 175.383260 6.134520
52377.500000 179.235314 6.814635
52380.000000 180.685546 5.905567
52382.500000 179.861182 5.715649
52385.000000 179.665036 5.665544
52387.500000 176.828697 5.805112
52390.000000 177.069685 5.858287
52392.500000 176.824605 6.103778
52395.000000 177.295814 6.402869
52397.500000 177.996732 6.239212
52400.000000 177.512704 6.220263
52402.500000 177.617403 6.292854
52405.000000 176.903074 6.328220
52407.500000 179.840225 6.435996
52410.000000 180.100896 6.824992
52412.500000 178.398205 6.344238
52415.000000 179.979074 6.198785
52417.500000 179.049774 6.390064
52420.000000 183.424555 6.698109
52422.500000 185.246343 6.508692
52425.000000 185.185533 6.074072
52427.500000 184.147617 5.745948
52430.000000 183.765513 5.766142
52432.500000 185.674002 5.601773
52435.000000 189.960768 5.816085
52437.500000 190.693918 5.780566
52440.000000 191.999022 6.821548
52442.500000 193.515667 5.932002
52445.000000 189.683829 6.215596
52447.500000 190.421431 6.369129
52450.000000 190.192219 5.013463
52452.500000 190.764985 5.550512
52455.000000 186.982207 5.594396
52457.500000 187.188211 6.070825
52460.000000 187.504884 5.681661
52462.500000 186.726361 5.753921
52465.000000 189.711622 6.020384
52467.500000 188.480623 5.540075
52470.000000 184.461633 5.670949
52472.500000 182.976868 5.238943
52475.000000 183.610089 5.372939
52477.500000 186.074298 5.057130
52480.000000 185.610421 4.747745
52482.500000 188.652079 4.794202
52485.000000 186.873243 4.901234
52487.500000 187.907168 5.056488
52490.000000 190.719970 4.896111
52492.500000 186.929094 5.200983
52495.000000 189.274402 4.717431
52497.500000 192.630385 4.929887
52500.000000 195.363853 4.874541
52502.500000 194.026245 5.440476
52505.000000 194.816202 4.877181
52507.500000 194.901702 4.501702
52510.000000 192.120628 4.397146
52512.500000 191.747153 4.699593
52515.000000 187.838671 3.391001
52517.500000 190.095116 3.033441
52520.000000 189.311036 3.372678
52522.500000 190.671976 3.654537
52525.000000 191.562087 4.227002
52527.500000 187.501092 4.019681
52530.000000 187.160673 4.197117
52532.500000 188.712608 3.726637
52535.000000 184.457584 3.456880
52537.500000 180.050071 3.439352
52540.000000 180.435006 3.502955
52542.500000 181.011600 3.646782
52545.000000 175.663850 3.477290
52547.500000 177.250153 3.341956
52550.000000 179.816855 3.026369
52552.500000 179.672232 3.350144
52555.000000 181.301484 3.283320
52557.500000 184.517108 3.575415
52560.000000 183.682804 3.544827
52562.500000 178.560150 3.271598
52565.000000 177.004385 3.925657
52567.500000 178.526691 3.590840
52570.000000 178.906321 3.295930
52572.500000 179.802726 3.044723
52575.000000 180.857723 3.114073
52577.500000 178.853845 3.005703
